freezone,activity_code,activity_name,industry_group,keywords,approval_required,approval_authority,is_active
ANCFZ,2399006,Non Metal False Ceiling Manufacturing,Construction & Real Estate,"non metal false ceiling manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2220048,Glass Fibre-fortified Tube Outfits Manufacturing,Construction & Real Estate,"glass fibre-fortified tube outfits manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3100002,Kitchen Cabinets and Fixtures Manufacturing,Construction & Real Estate,"kitchen cabinets and fixtures manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2750005,"Cookers, Cooking Stoves and Grills Manufacturing",Construction & Real Estate,"cookers, cooking stoves and grills manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2816010,Access Cradles Manufacturing,Construction & Real Estate,"access cradles manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2396001,Artificial Marble Manufacturing,Construction & Real Estate,"artificial marble manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2410901,Steel Bars Manufacturing,Construction & Real Estate,"steel bars manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2420002,Aluminum Smelter and Extraction,Construction & Real Estate,"aluminum smelter and extraction, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2431004,Steel Tubes Manufacturing,Construction & Real Estate,"steel tubes manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2431001,Casting Products Manufacturing,Construction & Real Estate,"casting products manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2823003,(Ingot Manufactur ( ingingot moulds,Construction & Real Estate,"(ingot manufactur ( ingingot moulds, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2431003,Steel Pipes Fittings Manufacturing,Construction & Real Estate,"steel pipes fittings manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2592003,Structure Steel Coating and Treatment,Construction & Real Estate,"structure steel coating and treatment, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2593002,Hand Tools Manufacturing,Construction & Real Estate,"hand tools manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2593010,Metal appliances (hardware) for buildings Manufacturing,Construction & Real Estate,"metal appliances (hardware) for buildings manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2593005,Cutting and Shearing Tools manufacturing,Construction & Real Estate,"cutting and shearing tools manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511003,Steel Structures Manufacturing,Construction & Real Estate,"steel structures manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2593006,Sawing Discs and Cutting Blades Manufacturing,Construction & Real Estate,"sawing discs and cutting blades manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511004,Building Metal Products Manufacturing,Construction & Real Estate,"building metal products manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599401,Screwing Tools Manufacturing,Construction & Real Estate,"screwing tools manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511013,Metal False Ceiling Manufacturing,Construction & Real Estate,"metal false ceiling manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599101,Metal Containers Manufacturing,Construction & Real Estate,"metal containers manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2591002,Aluminum Extrusion,Construction & Real Estate,"aluminum extrusion, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599103,Metal Barrels Manufacturing,Construction & Real Estate,"metal barrels manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511014,Reinforcement Steel Bars Fabrication,Construction & Real Estate,"reinforcement steel bars fabrication, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599102,Metal Boxes Manufacturing,Construction & Real Estate,"metal boxes manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599901,Metal Wires Manufacturing,Construction & Real Estate,"metal wires manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599905,Metal Mesh Manufacturing,Construction & Real Estate,"metal mesh manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599902,Metal Nets Manufacturing,Construction & Real Estate,"metal nets manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599903,Barbed Wires Manufacturing,Construction & Real Estate,"barbed wires manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599112,Welding Bars Manufacturing,Construction & Real Estate,"welding bars manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2591003,Aluminum Rolling,Construction & Real Estate,"aluminum rolling, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599201,Aluminum Foils Manufacturing,Construction & Real Estate,"aluminum foils manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2819203,Air Conditioner Units Assembling,Construction & Real Estate,"air conditioner units assembling, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,810006,Pebble Extraction,Construction & Real Estate,"pebble extraction, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,810007,Gypsum Extraction,Construction & Real Estate,"gypsum extraction, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2592005,Smithery and Welding Workshop,Construction & Real Estate,"smithery and welding workshop, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599117,Steel Wool Manufacturing,Construction & Real Estate,"steel wool manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599203,Aluminum Plates and Containers Manufacturing,Construction & Real Estate,"aluminum plates and containers manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599118,Metal Sections Manufacturing,Construction & Real Estate,"metal sections manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599306,Printing Plates Manufacturing,Construction & Real Estate,"printing plates manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2512003,Metal Tanks Manufacturing,Construction & Real Estate,"metal tanks manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2813001,Pumps Manufacturing,Construction & Real Estate,"pumps manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,810008,Limestone Extraction,Construction & Real Estate,"limestone extraction, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1610008,Cutting and Sawmilling of Wood,Construction & Real Estate,"cutting and sawmilling of wood, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1610001,Wood Boards Manufacturing,Construction & Real Estate,"wood boards manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2599307,Leaf Spring Manufacturing,Construction & Real Estate,"leaf spring manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511011,Central Air Conditioning,Construction & Real Estate,"central air conditioning, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2740003,Chandeliers Manufacturing,Construction & Real Estate,"chandeliers manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2750006,Electrical Water Heaters Manufacturing,Construction & Real Estate,"electrical water heaters manufacturing, construction & real estate, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
